X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE,,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,93.50000,-11.48000,-10988.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,94.48000,-15.60000,-19584.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,94.48000,-15.60000,-28180.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,95.45000,-19.72000,28748.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,95.45000,-19.72000,20160.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,96.43000,-23.84000,11548.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,96.43000,-23.84000,2952.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,97.41000,-27.95000,-5596.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,97.41000,-27.95000,-14160.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,98.39000,-32.07000,-22760.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,98.39000,-32.07000,-31364.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,99.37000,-36.19000,25560.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,99.37000,-36.19000,16968.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.03000,0.00000,0.16000,-0.69000,100.35000,-40.31000,8356.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.00000,0.00000,0.16000,-0.69000,100.35000,-40.31000,-388.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.05000,0.14000,0.00000,0.16000,-0.69000,101.23000,-44.48000,-8952.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.17000,0.00000,0.12000,-0.71000,101.23000,-44.48000,-17728.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.11000,0.00000,0.08000,-0.73000,98.51000,-49.24000,-26528.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.11000,0.00000,0.05000,-0.75000,98.51000,-49.24000,30248.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.03000,0.00000,0.01000,-0.77000,97.85000,-54.15000,21496.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,97.85000,-54.15000,12764.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.81000,-58.82000,4160.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.81000,-58.82000,-4376.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.85000,-63.44000,-12944.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.85000,-63.44000,-21536.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.01000,-0.77000,98.88000,-68.06000,-30124.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,-0.03000,0.01000,-0.77000,98.88000,-68.06000,26812.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.85000,-72.31000,18080.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.85000,-72.31000,9492.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.86000,-77.19000,956.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.86000,-77.19000,-7524.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.88000,-81.83000,-16080.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.88000,-81.83000,-24660.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.89000,-86.47000,32300.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,0.00000,-0.77000,98.89000,-86.47000,23716.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,-0.03000,0.00000,-0.77000,98.90000,-91.11000,15140.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.90000,-91.11000,6408.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.84000,-95.78000,-2136.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.84000,-95.78000,-10672.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.00000,-0.78000,98.82000,-100.43000,-19276.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,-0.03000,-0.00000,-0.78000,98.82000,-100.43000,-27908.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.01000,-0.78000,98.74000,-104.71000,28832.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,-0.11000,-0.01000,-0.78000,98.74000,-104.71000,20196.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.42000,-108.10000,11388.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.42000,-108.10000,2756.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.27000,-113.83000,-5852.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.27000,-113.83000,-14456.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.11000,-118.55000,-23104.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,98.11000,-118.55000,-31756.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,-0.03000,-0.03000,-0.79000,97.96000,-123.28000,25128.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,97.96000,-123.28000,16332.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.06000,0.00000,0.00000,-0.03000,-0.79000,97.74000,-128.04000,7692.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.07000,0.00000,-0.06000,-0.03000,-0.79000,97.74000,-128.04000,-892.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.07000,0.00000,-0.25000,-0.04000,-0.80000,97.41000,-132.02000,-9612.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.09000,0.00000,-1.06000,-0.08000,-0.82000,97.41000,-132.02000,-18372.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.11000,0.00000,-1.39000,-0.31000,-0.94000,93.16000,-123.52000,-27196.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.15000,0.00000,-1.76000,-0.71000,-1.15000,93.16000,-123.52000,29492.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.19000,0.00000,-2.15000,-1.36000,-1.50000,75.56000,-120.75000,20596.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.23000,0.00000,-2.40000,-1.94000,-1.96000,75.56000,-120.75000,11744.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.27000,0.00000,-2.31000,-2.16000,-2.21000,55.39000,-120.29000,2860.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.31000,0.00000,-2.45000,-2.19000,-2.31000,55.39000,-120.29000,-5988.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.36000,0.03000,-2.45000,-2.16000,-2.34000,42.40000,-120.24000,-14852.00000,,,,,,,,,,,,,,,,
0.95000,0.70000,0.40000,0.00000,-2.37000,-2.11000,-2.34000,42.40000,-120.24000,-23784.00000,,,,,,,,,,,,,,,,
0.95000,0.70000,0.45000,0.00000,-2.62000,-2.06000,-2.34000,30.96000,-120.85000,-32684.00000,,,,,,,,,,,,,,,,
0.95000,0.69000,0.50000,0.00000,-2.76000,-2.01000,-2.34000,30.96000,-120.85000,23984.00000,,,,,,,,,,,,,,,,
0.95000,0.69000,0.55000,0.00000,-2.57000,-1.98000,-2.35000,19.80000,-115.00000,15116.00000,,,,,,,,,,,,,,,,
0.94000,0.69000,0.59000,0.00000,-2.34000,-1.96000,-2.37000,19.80000,-115.00000,6224.00000,,,,,,,,,,,,,,,,
0.94000,0.69000,0.63000,0.00000,-2.40000,-1.96000,-2.39000,8.26000,-119.43000,-2600.00000,,,,,,,,,,,,,,,,
0.94000,0.69000,0.67000,0.00000,-2.18000,-1.96000,-2.42000,8.26000,-119.43000,-11392.00000,,,,,,,,,,,,,,,,
0.94000,0.69000,0.71000,0.00000,-2.34000,-1.98000,-2.45000,-3.82000,-123.07000,-20256.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.76000,0.00000,-2.43000,-2.01000,-2.48000,-3.82000,-123.07000,-29100.00000,,,,,,,,,,,,,,,,
0.93000,0.68000,0.80000,0.00000,-2.43000,-2.05000,-2.52000,-16.80000,-121.98000,27596.00000,,,,,,,,,,,,,,,,
0.93000,0.68000,0.85000,0.00000,-2.51000,-2.11000,-2.56000,-16.80000,-121.98000,18696.00000,,,,,,,,,,,,,,,,
0.93000,0.68000,0.89000,0.00000,-2.54000,-2.18000,-2.60000,-31.01000,-122.52000,9796.00000,,,,,,,,,,,,,,,,
0.93000,0.68000,0.94000,0.00000,-2.51000,-2.25000,-2.65000,-31.01000,-122.52000,956.00000,,,,,,,,,,,,,,,,
0.93000,0.67000,0.98000,0.00000,-2.57000,-2.33000,-2.70000,-46.35000,-124.61000,-7892.00000,,,,,,,,,,,,,,,,
0.92000,0.67000,1.03000,0.00000,-2.70000,-2.41000,-2.76000,-46.35000,-124.61000,-16760.00000,,,,,,,,,,,,,,,,
0.92000,0.67000,1.08000,-0.03000,-2.79000,-2.50000,-2.83000,-62.81000,-124.82000,-25652.00000,,,,,,,,,,,,,,,,
0.92000,0.67000,1.13000,0.00000,-2.65000,-2.59000,-2.91000,-62.81000,-124.82000,30804.00000,,,,,,,,,,,,,,,,
0.92000,0.66000,1.18000,0.00000,-2.90000,-2.71000,-2.98000,-80.93000,-128.59000,21872.00000,,,,,,,,,,,,,,,,
0.92000,0.66000,1.24000,-0.03000,-3.12000,-2.85000,-3.05000,-80.93000,-128.59000,12948.00000,,,,,,,,,,,,,,,,
0.92000,0.66000,1.29000,0.00000,-3.07000,-3.06000,-2.87000,-102.04000,-121.80000,3972.00000,,,,,,,,,,,,,,,,
0.92000,0.65000,1.32000,-1.76000,-2.95000,-2.97000,-2.70000,-102.04000,-121.80000,-4888.00000,,,,,,,,,,,,,,,,
0.91000,0.65000,1.34000,-1.20000,-2.70000,-2.93000,-2.63000,-92.39000,-119.17000,-13956.00000,,,,,,,,,,,,,,,,
0.91000,0.64000,1.37000,-1.06000,-2.29000,-2.87000,-2.55000,-92.39000,-119.17000,-23024.00000,,,,,,,,,,,,,,,,
0.91000,0.64000,1.38000,-1.87000,-2.73000,-2.82000,-2.48000,-108.29000,-125.07000,-32084.00000,,,,,,,,,,,,,,,,
0.91000,0.63000,1.40000,-1.76000,-2.73000,-2.77000,-2.42000,-108.29000,-125.07000,23380.00000,,,,,,,,,,,,,,,,
0.91000,0.63000,1.41000,-2.40000,-2.76000,-2.72000,-2.35000,-106.83000,-117.57000,14264.00000,,,,,,,,,,,,,,,,
0.91000,0.62000,1.41000,-2.59000,-2.70000,-2.67000,-2.28000,-106.83000,-117.57000,5184.00000,,,,,,,,,,,,,,,,
0.91000,0.62000,1.41000,-2.51000,-2.59000,-2.62000,-2.20000,-98.55000,-113.53000,-3864.00000,,,,,,,,,,,,,,,,
0.91000,0.61000,1.41000,-2.51000,-2.62000,-2.35000,-1.99000,-98.55000,-113.53000,-12896.00000,,,,,,,,,,,,,,,,
0.91000,0.61000,1.41000,-2.45000,-2.40000,-2.35000,-2.00000,-95.90000,-108.76000,-21956.00000,,,,,,,,,,,,,,,,
0.91000,0.60000,1.42000,-2.09000,-2.40000,-2.34000,-2.02000,-95.90000,-108.76000,-30996.00000,,,,,,,,,,,,,,,,
0.91000,0.60000,1.42000,-2.01000,-2.34000,-2.34000,-2.05000,-101.12000,-109.13000,25460.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.42000,-2.04000,-2.06000,-2.34000,-2.08000,-101.12000,-109.13000,16392.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.42000,-2.12000,-2.26000,-2.34000,-2.12000,-103.44000,-113.02000,7312.00000,,,,,,,,,,,,,,,,
0.90000,0.58000,1.43000,-2.26000,-2.31000,-2.34000,-2.15000,-103.44000,-113.02000,-1688.00000,,,,,,,,,,,,,,,,
0.90000,0.58000,1.43000,-2.23000,-2.54000,-2.32000,-2.18000,-101.68000,-110.54000,-10740.00000,,,,,,,,,,,,,,,,
0.90000,0.57000,1.43000,-2.48000,-2.68000,-2.28000,-2.19000,-101.68000,-110.54000,-20828.00000,,,,,,,,,,,,,,,,
0.90000,0.57000,1.43000,-2.62000,-2.54000,-2.10000,-2.08000,-95.42000,-102.86000,-30932.00000,,,,,,,,,,,,,,,,
0.90000,0.56000,1.43000,-2.09000,-2.15000,-1.79000,-1.78000,-95.42000,-102.86000,25544.00000,,,,,,,,,,,,,,,,
0.90000,0.56000,1.44000,-2.09000,-2.34000,-1.34000,-1.05000,-87.52000,-91.79000,16508.00000,,,,,,,,,,,,,,,,
0.90000,0.55000,1.44000,-1.92000,-1.78000,-0.92000,-0.28000,-87.52000,-91.79000,7584.00000,,,,,,,,,,,,,,,,
0.90000,0.55000,1.44000,-1.59000,-1.78000,-0.76000,0.03000,-76.78000,-74.34000,-1356.00000,,,,,,,,,,,,,,,,
0.90000,0.55000,1.42000,-1.06000,-0.22000,-0.63000,0.27000,-76.78000,-74.34000,-10216.00000,,,,,,,,,,,,,,,,
0.90000,0.55000,1.41000,-0.67000,0.00000,-0.66000,0.21000,-81.29000,-84.15000,-19108.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.40000,-0.84000,0.00000,-0.70000,0.15000,-81.29000,-84.15000,-27892.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.39000,-0.70000,0.00000,-0.75000,0.04000,-83.65000,-87.52000,28844.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.39000,-0.14000,-0.45000,-0.81000,-0.07000,-83.65000,-87.52000,20068.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,0.00000,-1.03000,-0.75000,0.05000,-93.50000,-80.40000,11176.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,0.00000,0.00000,-0.63000,0.28000,-93.50000,-80.40000,2428.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,0.00000,0.00000,-0.63000,0.28000,-97.44000,-80.71000,-6144.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,-0.03000,0.00000,-0.63000,0.28000,-97.44000,-80.71000,-14716.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,0.00000,0.00000,-0.63000,0.28000,-100.80000,-79.07000,-23492.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.41000,0.00000,0.00000,-0.63000,0.28000,-100.80000,-79.07000,-32132.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.40000,-0.28000,0.00000,-0.63000,0.28000,-104.82000,-77.41000,24748.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.39000,-0.78000,0.00000,-0.64000,0.25000,-104.82000,-77.41000,15948.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.36000,-1.37000,0.00000,-0.68000,0.18000,-97.59000,-77.15000,7096.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.34000,-1.53000,0.00000,-0.77000,0.01000,-97.59000,-77.15000,-1708.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.32000,-1.12000,0.00000,-0.91000,-0.26000,-89.24000,-82.77000,-10468.00000,,,,,,,,,,,,,,,,
0.90000,0.54000,1.30000,-1.03000,0.00000,-1.07000,-0.55000,-89.24000,-82.77000,-19304.00000,,,,,,,,,,,,,,,,
0.90000,0.53000,1.28000,-0.86000,0.00000,-1.24000,-0.87000,-97.94000,-93.45000,-28116.00000,,,,,,,,,,,,,,,,
0.90000,0.53000,1.28000,-0.17000,0.00000,-1.41000,-1.18000,-97.94000,-93.45000,28620.00000,,,,,,,,,,,,,,,,
0.90000,0.53000,1.28000,0.00000,0.00000,-1.44000,-1.24000,-115.13000,-104.26000,19828.00000,,,,,,,,,,,,,,,,
0.90000,0.53000,1.27000,-0.28000,0.00000,-1.44000,-1.24000,-115.13000,-104.26000,11116.00000,,,,,,,,,,,,,,,,
0.90000,0.53000,1.26000,-0.59000,0.00000,-1.49000,-1.35000,-121.93000,-113.32000,2256.00000,,,,,,,,,,,,,,,,
0.89000,0.53000,1.24000,-1.42000,0.00000,-1.61000,-1.58000,-121.93000,-113.32000,-6604.00000,,,,,,,,,,,,,,,,
0.89000,0.53000,1.19000,-2.45000,0.00000,-1.92000,-1.90000,-118.41000,-129.66000,-15512.00000,,,,,,,,,,,,,,,,
0.89000,0.53000,1.14000,-2.82000,-0.03000,-2.19000,-2.15000,-118.41000,-129.66000,-24516.00000,,,,,,,,,,,,,,,,
0.89000,0.52000,1.12000,-3.01000,-1.87000,-2.31000,-2.19000,-106.35000,-145.06000,30924.00000,,,,,,,,,,,,,,,,
0.89000,0.52000,1.11000,-3.07000,-2.51000,-2.29000,-2.19000,-106.35000,-145.06000,21860.00000,,,,,,,,,,,,,,,,
0.88000,0.51000,1.13000,-2.76000,-3.48000,-2.16000,-2.12000,-97.27000,-119.79000,12760.00000,,,,,,,,,,,,,,,,
0.88000,0.50000,1.14000,-2.31000,-3.26000,-1.33000,-1.03000,-97.27000,-119.79000,3692.00000,,,,,,,,,,,,,,,,
0.88000,0.50000,1.16000,-2.68000,-3.48000,-0.69000,0.16000,-81.11000,-72.00000,-5280.00000,,,,,,,,,,,,,,,,
0.88000,0.49000,1.16000,-2.45000,-2.54000,-0.55000,0.46000,-81.11000,-72.00000,-14268.00000,,,,,,,,,,,,,,,,
0.88000,0.49000,1.15000,-2.20000,-1.62000,-0.55000,0.52000,-67.12000,-56.87000,-23212.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.13000,-1.06000,-0.25000,-0.56000,0.55000,-67.12000,-56.87000,-32148.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.12000,-0.95000,0.00000,-0.56000,0.54000,-76.76000,-72.47000,24532.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.11000,-0.64000,0.00000,-0.55000,0.54000,-76.76000,-72.47000,15720.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,-0.14000,0.00000,-0.55000,0.53000,-79.93000,-71.63000,6932.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-79.93000,-71.63000,-1808.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-89.01000,-68.45000,-10380.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-89.01000,-68.45000,-18996.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-92.32000,-65.26000,-27612.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-92.32000,-65.26000,29308.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-95.63000,-62.06000,20676.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-95.63000,-62.06000,12068.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,0.00000,0.00000,-0.55000,0.53000,-98.94000,-58.87000,3452.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,-0.03000,0.00000,-0.55000,0.53000,-98.94000,-58.87000,-5116.00000,,,,,,,,,,,,,,,,
0.87000,0.49000,1.10000,-0.14000,0.00000,-0.55000,0.53000,-101.83000,-55.68000,-13832.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.10000,-0.14000,0.00000,-0.55000,0.53000,-101.83000,-55.68000,-22672.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.10000,0.00000,0.00000,-0.55000,0.53000,-103.29000,-52.52000,-31492.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.10000,-0.03000,0.00000,-0.55000,0.53000,-103.29000,-52.52000,25384.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.09000,-0.28000,0.00000,-0.55000,0.53000,-107.43000,-49.35000,16556.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.09000,-0.33000,0.00000,-0.55000,0.53000,-107.43000,-49.35000,7760.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.07000,-0.78000,0.00000,-0.55000,0.52000,-105.93000,-46.24000,-1024.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.04000,-1.48000,0.00000,-0.55000,0.52000,-105.93000,-46.24000,-9812.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,1.01000,-1.65000,0.00000,-0.54000,0.51000,-89.99000,-43.37000,-18648.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.99000,-1.62000,0.00000,-0.54000,0.49000,-89.99000,-43.37000,-27480.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.96000,-1.45000,0.00000,-0.54000,0.47000,-82.31000,-40.84000,29216.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.95000,-0.70000,0.00000,-0.55000,0.45000,-82.31000,-40.84000,20408.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.95000,-0.03000,0.00000,-0.55000,0.44000,-89.80000,-38.49000,11616.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.95000,0.00000,0.00000,-0.55000,0.44000,-89.80000,-38.49000,2864.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.95000,0.00000,0.00000,-0.55000,0.44000,-99.40000,-35.86000,-5692.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.95000,0.00000,0.00000,-0.55000,0.44000,-99.40000,-35.86000,-14256.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.94000,-0.11000,0.00000,-0.55000,0.44000,-102.72000,-33.22000,-22852.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.93000,-0.53000,0.00000,-0.55000,0.44000,-102.72000,-33.22000,-31692.00000,,,,,,,,,,,,,,,,
0.87000,0.48000,0.91000,-1.20000,0.00000,-0.56000,0.43000,-98.15000,-30.77000,25024.00000,,,,,,,,,,,,,,,,
0.87000,0.47000,0.89000,-1.23000,0.00000,-0.57000,0.40000,-98.15000,-30.77000,16196.00000,,,,,,,,,,,,,,,,
0.87000,0.47000,0.87000,-1.03000,0.00000,-0.58000,0.36000,-88.26000,-29.14000,7420.00000,,,,,,,,,,,,,,,,
0.87000,0.47000,0.85000,-0.98000,0.00000,-0.60000,0.33000,-88.26000,-29.14000,-1340.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,-0.86000,0.00000,-0.62000,0.29000,-88.74000,-28.13000,-10104.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-88.74000,-28.13000,-18884.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-101.62000,-27.10000,-27512.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-101.62000,-27.10000,29368.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-105.50000,-25.66000,20700.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-105.50000,-25.66000,12056.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-109.37000,-24.21000,3392.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,0.00000,0.00000,-0.65000,0.24000,-109.37000,-24.21000,-5216.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.84000,-0.03000,0.00000,-0.65000,0.24000,-113.25000,-22.77000,-13840.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.83000,-0.28000,0.00000,-0.65000,0.24000,-113.25000,-22.77000,-22644.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.83000,-0.33000,0.00000,-0.66000,0.22000,-113.09000,-21.61000,-31484.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.81000,-1.06000,0.00000,-0.67000,0.20000,-113.09000,-21.61000,25244.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.77000,-1.92000,0.00000,-0.71000,0.12000,-104.41000,-21.75000,16404.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.74000,-1.76000,0.00000,-0.81000,-0.06000,-104.41000,-21.75000,7512.00000,,,,,,,,,,,,,,,,
0.86000,0.47000,0.70000,-2.04000,0.00000,-0.93000,-0.29000,-95.13000,-27.19000,-1320.00000,,,,,,,,,,,,,,,,
0.86000,0.46000,0.68000,-1.34000,0.00000,-1.12000,-0.64000,-95.13000,-27.19000,-10096.00000,,,,,,,,,,,,,,,,
0.86000,0.46000,0.66000,-1.31000,0.00000,-1.27000,-0.93000,-101.62000,-38.57000,-18936.00000,,,,,,,,,,,,,,,,
0.86000,0.46000,0.64000,-0.95000,0.00000,-1.44000,-1.24000,-101.62000,-38.57000,-27808.00000,,,,,,,,,,,,,,,,
0.86000,0.46000,0.63000,-0.39000,0.00000,-1.56000,-1.48000,-111.42000,-52.38000,28852.00000,,,,,,,,,,,,,,,,
0.86000,0.46000,0.63000,-0.25000,0.00000,-1.61000,-1.58000,-111.42000,-52.38000,20012.00000,,,,,,,,,,,,,,,,
0.85000,0.46000,0.62000,-0.31000,0.00000,-1.65000,-1.64000,-126.95000,-63.60000,11160.00000,,,,,,,,,,,,,,,,
0.85000,0.46000,0.60000,-1.34000,0.00000,-1.71000,-1.70000,-126.95000,-63.60000,2328.00000,,,,,,,,,,,,,,,,
0.85000,0.46000,0.56000,-2.26000,0.00000,-1.89000,-1.87000,-122.51000,-76.89000,-6488.00000,,,,,,,,,,,,,,,,
0.85000,0.46000,0.51000,-2.90000,0.00000,-2.08000,-2.06000,-122.51000,-76.89000,-15344.00000,,,,,,,,,,,,,,,,
