X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE,,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.00000,69.07000,-57.19000,-10604.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.00000,69.18000,-63.23000,-19196.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.00000,69.18000,-63.23000,-27800.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.00000,69.29000,-69.25000,29140.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,-0.03000,0.02000,-1.00000,69.29000,-69.25000,20556.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.01000,69.39000,-74.88000,11812.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.01000,0.00000,0.00000,0.02000,-1.01000,69.39000,-74.88000,3212.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,-0.20000,0.02000,-1.01000,69.49000,-81.17000,-5340.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.49000,-81.17000,-14040.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.42000,-87.38000,-22652.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.42000,-87.38000,-31240.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.46000,-93.48000,25688.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.46000,-93.48000,17100.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.49000,-99.59000,8504.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.49000,-99.59000,-44.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.53000,-105.69000,-8516.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.53000,-105.69000,-17116.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.57000,-111.80000,-25764.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.57000,-111.80000,31144.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.60000,-117.90000,22496.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.60000,-117.90000,13880.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.64000,-124.00000,5252.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.64000,-124.00000,-3336.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.01000,-1.02000,69.67000,-130.11000,-11932.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,-0.03000,0.01000,-1.02000,69.67000,-130.11000,-20576.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.00000,-1.02000,69.68000,-135.82000,-29388.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.00000,-1.02000,69.68000,-135.82000,27512.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.00000,-1.02000,69.71000,-142.19000,18884.00000,,,,,,,,,,,,,,,,
0.97000,0.70000,0.02000,0.00000,0.00000,0.00000,-1.02000,69.71000,-142.19000,10248.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.04000,0.03000,-1.12000,0.00000,-1.02000,69.73000,-148.30000,1644.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.08000,0.00000,-2.54000,-0.07000,-1.09000,69.73000,-148.30000,-7188.00000,,,,,,,,,,,,,,,,
0.96000,0.70000,0.15000,0.00000,-3.40000,-0.26000,-1.27000,65.82000,-120.12000,-16036.00000,,,,,,,,,,,,,,,,
0.95000,0.70000,0.21000,0.00000,-3.51000,-0.48000,-1.54000,65.82000,-120.12000,-24972.00000,,,,,,,,,,,,,,,,
0.95000,0.70000,0.27000,0.00000,-3.43000,-0.66000,-1.76000,58.27000,-105.21000,31620.00000,,,,,,,,,,,,,,,,
0.95000,0.70000,0.33000,0.00000,-3.15000,-0.78000,-1.91000,58.27000,-105.21000,22696.00000,,,,,,,,,,,,,,,,
0.94000,0.70000,0.38000,0.00000,-2.68000,-0.84000,-2.01000,51.59000,-103.95000,13760.00000,,,,,,,,,,,,,,,,
0.94000,0.70000,0.42000,0.00000,-2.48000,-0.87000,-2.08000,51.59000,-103.95000,4888.00000,,,,,,,,,,,,,,,,
0.94000,0.70000,0.46000,0.00000,-2.20000,-0.89000,-2.12000,45.80000,-108.70000,-3944.00000,,,,,,,,,,,,,,,,
0.94000,0.70000,0.50000,0.00000,-2.06000,-0.90000,-2.15000,45.80000,-108.70000,-12760.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.54000,0.00000,-2.29000,-0.90000,-2.17000,40.28000,-113.52000,-21640.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.58000,0.00000,-2.04000,-0.91000,-2.18000,40.28000,-113.52000,-30512.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.62000,0.00000,-2.43000,-0.90000,-2.19000,34.82000,-114.98000,26120.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.67000,0.00000,-2.51000,-0.91000,-2.20000,34.82000,-114.98000,17240.00000,,,,,,,,,,,,,,,,
0.93000,0.69000,0.71000,0.00000,-2.54000,-0.91000,-2.21000,29.37000,-109.05000,8316.00000,,,,,,,,,,,,,,,,
0.92000,0.69000,0.76000,0.00000,-2.48000,-0.91000,-2.21000,29.37000,-109.05000,-540.00000,,,,,,,,,,,,,,,,
0.92000,0.68000,0.80000,0.00000,-2.57000,-0.91000,-2.21000,23.91000,-107.72000,-9372.00000,,,,,,,,,,,,,,,,
0.92000,0.68000,0.84000,0.00000,-2.23000,-0.91000,-2.21000,23.91000,-107.72000,-18208.00000,,,,,,,,,,,,,,,,
0.92000,0.68000,0.89000,0.00000,-2.31000,-0.91000,-2.21000,18.43000,-109.89000,-27116.00000,,,,,,,,,,,,,,,,
0.92000,0.68000,0.93000,0.00000,-2.43000,-0.91000,-2.21000,18.43000,-109.89000,29520.00000,,,,,,,,,,,,,,,,
0.91000,0.68000,0.97000,0.00000,-2.29000,-0.91000,-2.21000,12.92000,-106.83000,20612.00000,,,,,,,,,,,,,,,,
0.91000,0.67000,1.01000,0.00000,-2.37000,-0.92000,-2.21000,12.92000,-106.83000,11692.00000,,,,,,,,,,,,,,,,
0.91000,0.67000,1.06000,0.00000,-2.43000,-0.93000,-2.20000,7.27000,-106.21000,2804.00000,,,,,,,,,,,,,,,,
0.91000,0.67000,1.10000,0.00000,-2.26000,-0.93000,-2.19000,7.27000,-106.21000,-6004.00000,,,,,,,,,,,,,,,,
0.91000,0.67000,1.14000,0.00000,-2.34000,-0.95000,-2.18000,1.39000,-106.53000,-14828.00000,,,,,,,,,,,,,,,,
0.91000,0.66000,1.18000,0.00000,-2.37000,-0.96000,-2.16000,1.39000,-106.53000,-23688.00000,,,,,,,,,,,,,,,,
0.91000,0.66000,1.23000,0.00000,-2.31000,-0.98000,-2.15000,-4.75000,-103.91000,-32564.00000,,,,,,,,,,,,,,,,
0.91000,0.66000,1.27000,0.00000,-2.34000,-0.99000,-2.13000,-4.75000,-103.91000,24092.00000,,,,,,,,,,,,,,,,
0.91000,0.66000,1.31000,0.00000,-2.18000,-1.01000,-2.12000,-11.10000,-102.52000,15256.00000,,,,,,,,,,,,,,,,
0.90000,0.66000,1.34000,0.00000,-1.81000,-1.04000,-2.11000,-11.10000,-102.52000,6340.00000,,,,,,,,,,,,,,,,
0.90000,0.65000,1.37000,-0.03000,-1.78000,-3.02000,-3.06000,-47.34000,-123.26000,-2468.00000,,,,,,,,,,,,,,,,
0.90000,0.65000,1.41000,0.00000,-2.09000,-2.92000,-2.87000,-47.34000,-123.26000,-11384.00000,,,,,,,,,,,,,,,,
0.90000,0.65000,1.46000,0.00000,-2.68000,-2.11000,-1.02000,-51.73000,-95.96000,-20260.00000,,,,,,,,,,,,,,,,
0.90000,0.65000,1.50000,0.00000,-2.43000,-2.13000,-1.00000,-51.73000,-95.96000,-29136.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.53000,-0.03000,-1.81000,-2.15000,-0.98000,-64.97000,-83.90000,27520.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.55000,0.00000,-1.03000,-2.16000,-0.96000,-64.97000,-83.90000,18596.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.57000,0.00000,-0.70000,-2.17000,-0.95000,-78.23000,-95.72000,9808.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.57000,0.00000,-0.06000,-2.18000,-0.95000,-78.23000,-95.72000,1028.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.57000,-0.03000,0.00000,-2.18000,-0.95000,-91.37000,-109.80000,-7720.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.56000,-0.59000,0.00000,-2.18000,-0.95000,-91.37000,-109.80000,-16484.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.54000,-1.09000,0.00000,-2.17000,-0.95000,-95.60000,-116.02000,-25416.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.53000,-0.42000,-0.36000,-2.17000,-0.96000,-95.60000,-116.02000,31252.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.55000,-0.17000,-0.86000,-2.17000,-0.95000,-107.57000,-116.36000,22356.00000,,,,,,,,,,,,,,,,
0.90000,0.64000,1.56000,-0.61000,-1.56000,-2.18000,-0.95000,-107.57000,-116.36000,13372.00000,,,,,,,,,,,,,,,,
0.90000,0.63000,1.57000,-1.70000,-2.17000,-2.19000,-0.94000,-115.41000,-101.69000,4284.00000,,,,,,,,,,,,,,,,
0.90000,0.63000,1.57000,-2.42000,-2.20000,-2.20000,-0.93000,-115.41000,-101.69000,-4736.00000,,,,,,,,,,,,,,,,
0.90000,0.62000,1.56000,-2.90000,-2.23000,-2.14000,-0.90000,-97.00000,-87.74000,-13820.00000,,,,,,,,,,,,,,,,
0.90000,0.61000,1.55000,-2.79000,-2.26000,-2.13000,-0.90000,-97.00000,-87.74000,-22812.00000,,,,,,,,,,,,,,,,
0.90000,0.61000,1.55000,-2.37000,-2.37000,-2.12000,-0.89000,-89.57000,-78.99000,-31784.00000,,,,,,,,,,,,,,,,
0.90000,0.60000,1.55000,-1.84000,-1.76000,-2.10000,-0.88000,-89.57000,-78.99000,24768.00000,,,,,,,,,,,,,,,,
0.90000,0.60000,1.54000,-1.81000,-1.34000,-2.08000,-0.88000,-99.12000,-78.07000,15836.00000,,,,,,,,,,,,,,,,
0.90000,0.60000,1.53000,-1.59000,-1.37000,-2.07000,-0.87000,-99.12000,-78.07000,6896.00000,,,,,,,,,,,,,,,,
0.90000,0.60000,1.52000,-1.59000,-0.84000,-2.05000,-0.86000,-103.94000,-78.46000,-2024.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.49000,-1.70000,0.00000,-2.06000,-0.87000,-103.94000,-78.46000,-10924.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.46000,-1.62000,0.00000,-2.09000,-0.88000,-105.66000,-96.21000,-19796.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.43000,-1.73000,-0.03000,-2.12000,-0.89000,-105.66000,-96.21000,-28720.00000,,,,,,,,,,,,,,,,
0.90000,0.59000,1.41000,-1.59000,-0.31000,-2.15000,-0.90000,-108.38000,-101.34000,27820.00000,,,,,,,,,,,,,,,,
0.90000,0.58000,1.41000,-1.78000,-1.98000,-2.16000,-0.90000,-108.38000,-101.34000,18760.00000,,,,,,,,,,,,,,,,
0.90000,0.58000,1.41000,-1.76000,-1.73000,-2.14000,-0.90000,-110.00000,-77.29000,9720.00000,,,,,,,,,,,,,,,,
0.90000,0.58000,1.39000,-2.43000,-1.48000,-2.13000,-0.89000,-110.00000,-77.29000,744.00000,,,,,,,,,,,,,,,,
0.90000,0.57000,1.37000,-2.73000,-1.39000,-2.12000,-0.89000,-102.26000,-78.25000,-8180.00000,,,,,,,,,,,,,,,,
0.90000,0.57000,1.34000,-2.59000,-1.23000,-2.13000,-0.90000,-102.26000,-78.25000,-17144.00000,,,,,,,,,,,,,,,,
0.90000,0.56000,1.32000,-2.48000,-0.98000,-2.14000,-0.90000,-98.12000,-78.56000,-26208.00000,,,,,,,,,,,,,,,,
0.90000,0.56000,1.29000,-2.54000,-1.25000,-2.15000,-0.90000,-98.12000,-78.56000,30368.00000,,,,,,,,,,,,,,,,
0.89000,0.56000,1.26000,-2.34000,-0.36000,-2.15000,-0.90000,-96.41000,-76.21000,21388.00000,,,,,,,,,,,,,,,,
0.89000,0.55000,1.22000,-1.98000,0.00000,-2.17000,-0.90000,-96.41000,-76.21000,12468.00000,,,,,,,,,,,,,,,,
0.89000,0.55000,1.19000,-1.92000,0.00000,-2.18000,-0.91000,-102.94000,-92.98000,3644.00000,,,,,,,,,,,,,,,,
0.89000,0.55000,1.15000,-1.92000,0.00000,-2.19000,-0.90000,-102.94000,-92.98000,-5208.00000,,,,,,,,,,,,,,,,
0.89000,0.55000,1.11000,-2.31000,0.00000,-2.20000,-0.91000,-105.27000,-98.41000,-14036.00000,,,,,,,,,,,,,,,,
0.89000,0.54000,1.07000,-2.43000,-0.42000,-2.21000,-0.91000,-105.27000,-98.41000,-22960.00000,,,,,,,,,,,,,,,,
0.89000,0.54000,1.05000,-2.54000,-1.09000,-2.21000,-0.91000,-99.55000,-97.59000,-32024.00000,,,,,,,,,,,,,,,,
0.89000,0.54000,1.04000,-2.45000,-1.87000,-2.21000,-0.91000,-99.55000,-97.59000,24580.00000,,,,,,,,,,,,,,,,
0.88000,0.53000,1.03000,-2.09000,-1.87000,-2.21000,-0.91000,-97.84000,-78.78000,15604.00000,,,,,,,,,,,,,,,,
0.88000,0.53000,1.02000,-2.37000,-1.76000,-2.21000,-0.91000,-97.84000,-78.78000,6628.00000,,,,,,,,,,,,,,,,
0.88000,0.53000,1.00000,-2.29000,-1.12000,-2.21000,-0.91000,-97.59000,-74.68000,-2288.00000,,,,,,,,,,,,,,,,
0.88000,0.52000,0.97000,-2.06000,-0.50000,-2.21000,-0.91000,-97.59000,-74.68000,-11236.00000,,,,,,,,,,,,,,,,
0.88000,0.52000,0.93000,-2.34000,0.00000,-2.21000,-0.91000,-101.24000,-88.40000,-20136.00000,,,,,,,,,,,,,,,,
0.87000,0.52000,0.89000,-2.34000,0.00000,-2.21000,-0.91000,-101.24000,-88.40000,-29016.00000,,,,,,,,,,,,,,,,
0.87000,0.52000,0.85000,-2.31000,0.00000,-2.21000,-0.91000,-97.99000,-98.38000,27592.00000,,,,,,,,,,,,,,,,
0.87000,0.51000,0.81000,-2.37000,-0.70000,-2.21000,-0.91000,-97.99000,-98.38000,18752.00000,,,,,,,,,,,,,,,,
0.87000,0.51000,0.80000,-2.09000,-1.09000,-2.21000,-0.91000,-96.82000,-93.39000,9756.00000,,,,,,,,,,,,,,,,
0.87000,0.51000,0.76000,-2.23000,0.00000,-2.21000,-0.91000,-96.82000,-93.39000,912.00000,,,,,,,,,,,,,,,,
0.86000,0.51000,0.72000,-2.12000,0.00000,-2.21000,-0.91000,-97.96000,-105.14000,-7860.00000,,,,,,,,,,,,,,,,
0.86000,0.51000,0.69000,-2.23000,-0.92000,-2.21000,-0.91000,-97.96000,-105.14000,-16720.00000,,,,,,,,,,,,,,,,
0.86000,0.50000,0.68000,-2.09000,-1.03000,-2.21000,-0.91000,-97.85000,-96.83000,-25756.00000,,,,,,,,,,,,,,,,
0.86000,0.50000,0.67000,-2.26000,-2.12000,-2.21000,-0.91000,-97.85000,-96.83000,30832.00000,,,,,,,,,,,,,,,,
0.85000,0.50000,0.66000,-2.54000,-2.01000,-2.21000,-0.91000,-97.34000,-78.79000,21848.00000,,,,,,,,,,,,,,,,
0.85000,0.49000,0.65000,-2.40000,-1.87000,-2.21000,-0.91000,-97.34000,-78.79000,12892.00000,,,,,,,,,,,,,,,,
0.84000,0.49000,0.64000,-2.09000,-1.62000,-2.21000,-0.91000,-94.99000,-75.29000,3912.00000,,,,,,,,,,,,,,,,
0.84000,0.49000,0.63000,-2.15000,-1.34000,-2.21000,-0.91000,-94.99000,-75.29000,-4992.00000,,,,,,,,,,,,,,,,
0.84000,0.49000,0.62000,-1.84000,-1.17000,-2.21000,-0.91000,-97.64000,-77.47000,-13880.00000,,,,,,,,,,,,,,,,
0.84000,0.49000,0.60000,-1.62000,-0.84000,-2.21000,-0.91000,-97.64000,-77.47000,-22812.00000,,,,,,,,,,,,,,,,
0.83000,0.48000,0.60000,-1.53000,-1.09000,-2.21000,-0.91000,-105.99000,-82.42000,-31760.00000,,,,,,,,,,,,,,,,
0.83000,0.48000,0.58000,-2.01000,-1.17000,-2.21000,-0.91000,-105.99000,-82.42000,24708.00000,,,,,,,,,,,,,,,,
0.83000,0.48000,0.55000,-1.90000,0.00000,-2.21000,-0.91000,-103.69000,-77.82000,15768.00000,,,,,,,,,,,,,,,,
0.83000,0.48000,0.51000,-2.09000,0.00000,-2.21000,-0.91000,-103.69000,-77.82000,6892.00000,,,,,,,,,,,,,,,,
0.83000,0.48000,0.47000,-2.12000,0.00000,-2.21000,-0.91000,-103.68000,-93.82000,-1968.00000,,,,,,,,,,,,,,,,
0.82000,0.48000,0.44000,-1.84000,-0.36000,-1.01000,-2.11000,-103.68000,-93.82000,-10820.00000,,,,,,,,,,,,,,,,
0.82000,0.48000,0.44000,-1.92000,-1.78000,-1.00000,-2.12000,-90.04000,-112.03000,-19876.00000,,,,,,,,,,,,,,,,
0.82000,0.47000,0.45000,-1.42000,-1.76000,-1.00000,-2.12000,-90.04000,-112.03000,-28928.00000,,,,,,,,,,,,,,,,
0.81000,0.47000,0.46000,-1.84000,-2.48000,-1.00000,-2.12000,-91.30000,-101.68000,27552.00000,,,,,,,,,,,,,,,,
0.81000,0.47000,0.46000,-2.01000,-2.29000,-1.01000,-2.12000,-91.30000,-101.68000,18552.00000,,,,,,,,,,,,,,,,
0.80000,0.47000,0.47000,-2.23000,-2.48000,-1.01000,-2.12000,-80.09000,-95.87000,9520.00000,,,,,,,,,,,,,,,,
0.80000,0.47000,0.47000,-1.92000,-2.06000,-1.01000,-2.12000,-80.09000,-95.87000,620.00000,,,,,,,,,,,,,,,,
0.79000,0.46000,0.47000,-1.87000,-1.92000,-1.01000,-2.12000,-75.36000,-98.19000,-8284.00000,,,,,,,,,,,,,,,,
0.79000,0.46000,0.48000,-1.34000,-1.78000,-1.01000,-2.12000,-75.36000,-98.19000,-17164.00000,,,,,,,,,,,,,,,,
0.79000,0.46000,0.49000,-1.12000,-1.48000,-1.01000,-2.11000,-78.67000,-102.65000,-26096.00000,,,,,,,,,,,,,,,,
0.79000,0.46000,0.49000,-1.31000,-1.53000,-1.01000,-2.11000,-78.67000,-102.65000,30404.00000,,,,,,,,,,,,,,,,
0.78000,0.46000,0.51000,-0.89000,-1.76000,-1.01000,-2.11000,-77.14000,-108.33000,21412.00000,,,,,,,,,,,,,,,,
0.78000,0.46000,0.52000,-0.95000,-1.87000,-1.02000,-2.11000,-77.14000,-108.33000,12484.00000,,,,,,,,,,,,,,,,
0.78000,0.45000,0.54000,-1.31000,-2.31000,-1.08000,-2.11000,-81.85000,-106.81000,3508.00000,,,,,,,,,,,,,,,,
0.77000,0.45000,0.56000,-1.31000,-2.40000,-2.32000,-2.50000,-81.85000,-106.81000,-5436.00000,,,,,,,,,,,,,,,,
0.77000,0.45000,0.58000,-1.14000,-2.09000,-3.23000,-3.25000,-109.40000,-117.47000,-14392.00000,,,,,,,,,,,,,,,,
0.77000,0.45000,0.58000,-2.43000,-2.59000,-3.14000,-3.11000,-109.40000,-117.47000,-24484.00000,,,,,,,,,,,,,,,,
0.76000,0.44000,0.58000,-2.95000,-2.93000,-3.03000,-2.98000,-101.14000,-115.63000,30952.00000,,,,,,,,,,,,,,,,
0.76000,0.44000,0.58000,-2.76000,-2.95000,-3.01000,-2.97000,-101.14000,-115.63000,21836.00000,,,,,,,,,,,,,,,,
0.75000,0.44000,0.59000,-2.73000,-3.23000,-2.79000,-2.73000,-96.27000,-108.74000,12688.00000,,,,,,,,,,,,,,,,
0.74000,0.43000,0.60000,-2.73000,-3.34000,-2.25000,-1.66000,-96.27000,-108.74000,3636.00000,,,,,,,,,,,,,,,,
0.74000,0.43000,0.62000,-2.56000,-3.32000,-2.11000,-1.06000,-86.60000,-76.43000,-5364.00000,,,,,,,,,,,,,,,,
0.73000,0.43000,0.62000,-2.15000,-2.43000,-2.11000,-1.02000,-86.60000,-76.43000,-14348.00000,,,,,,,,,,,,,,,,
0.73000,0.42000,0.61000,-2.23000,-1.62000,-2.11000,-1.01000,-91.65000,-75.83000,-23336.00000,,,,,,,,,,,,,,,,
0.73000,0.42000,0.60000,-1.78000,-1.31000,-2.11000,-1.02000,-91.65000,-75.83000,-32264.00000,,,,,,,,,,,,,,,,
0.73000,0.42000,0.58000,-1.92000,-0.89000,-2.11000,-1.02000,-96.82000,-84.18000,24300.00000,,,,,,,,,,,,,,,,
0.72000,0.42000,0.55000,-1.76000,0.00000,-2.11000,-1.09000,-96.82000,-84.18000,15404.00000,,,,,,,,,,,,,,,,
0.72000,0.42000,0.52000,-2.04000,0.00000,-3.17000,-3.14000,-115.13000,-133.90000,6544.00000,,,,,,,,,,,,,,,,
0.72000,0.42000,0.49000,-2.37000,-1.17000,-2.11000,-2.41000,-115.13000,-133.90000,-2300.00000,,,,,,,,,,,,,,,,
0.71000,0.41000,0.48000,-3.12000,-2.51000,-1.03000,-2.11000,-82.27000,-119.66000,-11400.00000,,,,,,,,,,,,,,,,
0.71000,0.41000,0.49000,-2.56000,-2.68000,-1.01000,-2.11000,-82.27000,-119.66000,-20500.00000,,,,,,,,,,,,,,,,
0.70000,0.41000,0.51000,-2.15000,-3.62000,-1.01000,-2.11000,-71.05000,-102.77000,-29548.00000,,,,,,,,,,,,,,,,
0.70000,0.40000,0.53000,-1.92000,-3.15000,-0.99000,-2.13000,-71.05000,-102.77000,26900.00000,,,,,,,,,,,,,,,,
0.69000,0.40000,0.55000,-1.59000,-2.62000,-1.00000,-2.12000,-71.22000,-92.45000,17876.00000,,,,,,,,,,,,,,,,
0.69000,0.40000,0.57000,-1.25000,-2.06000,-1.01000,-2.12000,-71.22000,-92.45000,8916.00000,,,,,,,,,,,,,,,,
0.69000,0.40000,0.57000,-0.98000,-1.00000,-1.01000,-2.11000,-75.87000,-102.39000,44.00000,,,,,,,,,,,,,,,,
0.69000,0.40000,0.57000,-1.09000,-1.20000,-1.01000,-2.11000,-75.87000,-102.39000,-8728.00000,,,,,,,,,,,,,,,,
0.68000,0.40000,0.58000,-0.73000,-1.42000,-1.01000,-2.11000,-76.93000,-115.64000,-17692.00000,,,,,,,,,,,,,,,,
0.68000,0.39000,0.61000,0.00000,-1.76000,-1.02000,-2.11000,-76.93000,-115.64000,-26708.00000,,,,,,,,,,,,,,,,
0.68000,0.39000,0.65000,0.00000,-2.20000,-1.97000,-2.36000,-107.14000,-116.43000,29932.00000,,,,,,,,,,,,,,,,
0.68000,0.39000,0.69000,-0.61000,-2.48000,-3.12000,-3.09000,-107.14000,-116.43000,21024.00000,,,,,,,,,,,,,,,,
0.67000,0.39000,0.71000,-1.34000,-2.43000,-2.11000,-1.04000,-111.80000,-89.40000,11972.00000,,,,,,,,,,,,,,,,
0.67000,0.38000,0.70000,-2.45000,-2.26000,-2.11000,-1.01000,-111.80000,-89.40000,2928.00000,,,,,,,,,,,,,,,,
0.67000,0.38000,0.68000,-2.84000,-1.62000,-2.11000,-1.01000,-93.19000,-83.71000,-6004.00000,,,,,,,,,,,,,,,,
0.66000,0.38000,0.67000,-2.43000,-1.92000,-2.11000,-1.04000,-93.19000,-83.71000,-14916.00000,,,,,,,,,,,,,,,,
0.66000,0.38000,0.66000,-1.95000,-1.45000,-2.12000,-1.14000,-91.75000,-83.10000,-23924.00000,,,,,,,,,,,,,,,,
0.66000,0.37000,0.66000,-1.67000,-1.59000,-2.23000,-1.59000,-91.75000,-83.10000,32680.00000,,,,,,,,,,,,,,,,
0.65000,0.37000,0.66000,-1.34000,-1.20000,-2.25000,-1.65000,-103.15000,-91.16000,23692.00000,,,,,,,,,,,,,,,,
0.65000,0.37000,0.66000,-1.39000,-1.45000,-2.31000,-1.85000,-103.15000,-91.16000,14748.00000,,,,,,,,,,,,,,,,
0.65000,0.37000,0.65000,-1.73000,-1.42000,-2.25000,-1.66000,-110.81000,-93.70000,5732.00000,,,,,,,,,,,,,,,,
0.65000,0.37000,0.65000,-1.87000,-1.56000,-2.44000,-2.18000,-110.81000,-93.70000,-3188.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,0.64000,-2.31000,-1.81000,-2.72000,-2.65000,-115.91000,-108.14000,-12172.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,0.63000,-2.68000,-2.12000,-3.10000,-3.06000,-115.91000,-108.14000,-22228.00000,,,,,,,,,,,,,,,,
0.63000,0.36000,0.62000,-2.79000,-2.26000,-3.28000,-3.25000,-117.26000,-115.37000,-32324.00000,,,,,,,,,,,,,,,,
0.63000,0.35000,0.61000,-3.34000,-2.84000,-3.22000,-3.25000,-117.26000,-115.37000,23088.00000,,,,,,,,,,,,,,,,
0.62000,0.35000,0.60000,-3.54000,-3.04000,-2.96000,-3.00000,-106.04000,-107.52000,13976.00000,,,,,,,,,,,,,,,,
0.62000,0.34000,0.60000,-3.34000,-3.01000,-2.13000,-2.42000,-106.04000,-107.52000,4876.00000,,,,,,,,,,,,,,,,
0.61000,0.34000,0.59000,-3.29000,-2.87000,-1.31000,-2.16000,-79.05000,-93.34000,-4204.00000,,,,,,,,,,,,,,,,
0.61000,0.34000,0.59000,-2.59000,-2.51000,-1.04000,-2.11000,-79.05000,-93.34000,-13200.00000,,,,,,,,,,,,,,,,
0.60000,0.33000,0.59000,-2.31000,-2.26000,-1.02000,-2.11000,-73.79000,-94.93000,-22176.00000,,,,,,,,,,,,,,,,
0.60000,0.33000,0.59000,-1.23000,-1.56000,-1.02000,-2.11000,-73.79000,-94.93000,-31140.00000,,,,,,,,,,,,,,,,
0.60000,0.33000,0.61000,-0.56000,-1.70000,-1.02000,-2.11000,-84.82000,-106.73000,25464.00000,,,,,,,,,,,,,,,,
0.59000,0.33000,0.64000,-0.28000,-1.67000,-1.22000,-2.14000,-84.82000,-106.73000,16544.00000,,,,,,,,,,,,,,,,
0.59000,0.33000,0.67000,0.00000,-1.84000,-3.07000,-3.10000,-128.48000,-123.25000,7592.00000,,,,,,,,,,,,,,,,
0.59000,0.33000,0.69000,-1.70000,-2.59000,-2.11000,-1.02000,-128.48000,-123.25000,-1288.00000,,,,,,,,,,,,,,,,
0.58000,0.32000,0.69000,-2.90000,-3.01000,-2.12000,-1.01000,-109.62000,-86.67000,-10356.00000,,,,,,,,,,,,,,,,
