X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE,,,,,,,,,,,,,,,,,
0.75000,0.36000,0.74000,-2.54000,-3.43000,-0.70000,0.15000,-94.81000,-102.62000,2468.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.75000,-2.34000,-2.73000,-0.54000,0.48000,-69.14000,-60.18000,-6528.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.74000,-1.76000,-1.42000,-0.56000,0.55000,-69.14000,-60.18000,-15480.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.73000,-0.67000,-0.03000,-0.58000,0.58000,-69.44000,-65.37000,-24396.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.73000,0.00000,0.00000,-0.58000,0.57000,-69.44000,-65.37000,32312.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.73000,0.00000,0.00000,-0.58000,0.57000,-88.71000,-74.76000,23684.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.73000,-0.14000,0.00000,-0.58000,0.57000,-88.71000,-74.76000,15080.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.71000,-0.95000,0.00000,-0.58000,0.57000,-90.09000,-71.33000,6280.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.69000,-0.92000,0.00000,-0.58000,0.57000,-90.09000,-71.33000,-2464.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.68000,-0.95000,0.00000,-0.57000,0.56000,-80.91000,-68.02000,-11196.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.67000,-0.14000,0.00000,-0.57000,0.56000,-80.91000,-68.02000,-19964.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.67000,0.00000,0.00000,-0.57000,0.56000,-90.48000,-64.71000,-28736.00000,,,,,,,,,,,,,,,,
0.74000,0.36000,0.67000,0.00000,0.00000,-0.57000,0.56000,-90.48000,-64.71000,28188.00000,,,,,,,,,,,,,,,,
0.74000,0.35000,0.66000,-0.70000,0.00000,-0.57000,0.56000,-95.15000,-61.36000,19572.00000,,,,,,,,,,,,,,,,
0.74000,0.35000,0.65000,-0.42000,0.00000,-0.57000,0.56000,-95.15000,-61.36000,10768.00000,,,,,,,,,,,,,,,,
0.74000,0.35000,0.64000,-0.81000,0.00000,-0.56000,0.55000,-92.23000,-58.08000,2000.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.61000,-1.45000,0.00000,-0.56000,0.55000,-92.23000,-58.08000,-6732.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.58000,-1.62000,0.00000,-0.56000,0.54000,-77.53000,-54.90000,-15516.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.56000,-1.20000,0.00000,-0.55000,0.54000,-77.53000,-54.90000,-24312.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.54000,-0.95000,0.00000,-0.55000,0.53000,-75.84000,-51.83000,32444.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.53000,-0.56000,0.00000,-0.55000,0.53000,-75.84000,-51.83000,23672.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.52000,-0.67000,0.00000,-0.55000,0.52000,-81.53000,-48.74000,14828.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.50000,-1.00000,0.00000,-0.55000,0.52000,-81.53000,-48.74000,6092.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.50000,-0.39000,0.00000,-0.55000,0.52000,-74.74000,-45.71000,-2676.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.48000,-0.95000,0.00000,-0.55000,0.51000,-74.74000,-45.71000,-11472.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.47000,-0.53000,0.00000,-0.54000,0.51000,-72.81000,-42.71000,-20204.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.45000,-1.03000,0.00000,-0.54000,0.51000,-72.81000,-42.71000,-29152.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.45000,-0.31000,0.00000,-0.54000,0.50000,-69.11000,-39.77000,27612.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.44000,-0.33000,0.00000,-0.54000,0.50000,-69.11000,-39.77000,18840.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.43000,-0.47000,0.00000,-0.54000,0.50000,-76.63000,-36.80000,10064.00000,,,,,,,,,,,,,,,,
0.73000,0.35000,0.43000,-0.08000,0.00000,-0.54000,0.50000,-76.63000,-36.80000,1292.00000,,,,,,,,,,,,,,,,
0.72000,0.35000,0.42000,-0.33000,0.00000,-0.54000,0.50000,-81.64000,-33.86000,-7412.00000,,,,,,,,,,,,,,,,
0.72000,0.35000,0.42000,-0.36000,0.00000,-0.54000,0.49000,-81.64000,-33.86000,-16176.00000,,,,,,,,,,,,,,,,
0.72000,0.35000,0.39000,-1.67000,0.00000,-0.54000,0.49000,-80.21000,-30.94000,-24892.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.33000,-2.90000,0.00000,-0.54000,0.48000,-80.21000,-30.94000,31648.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.27000,-3.54000,0.00000,-0.55000,0.46000,-43.26000,-28.41000,22888.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.26000,-0.31000,0.00000,-0.55000,0.44000,-43.26000,-28.41000,14040.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.26000,-0.06000,0.00000,-0.55000,0.44000,-68.18000,-26.04000,5252.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.26000,-0.20000,0.00000,-0.55000,0.44000,-68.18000,-26.04000,-3460.00000,,,,,,,,,,,,,,,,
0.72000,0.34000,0.25000,-0.31000,0.00000,-0.56000,0.43000,-71.35000,-23.45000,-12196.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.25000,-0.39000,0.00000,-0.56000,0.43000,-71.35000,-23.45000,-20964.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.24000,-0.39000,0.00000,-0.56000,0.43000,-70.61000,-20.94000,-29772.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.23000,-0.67000,0.00000,-0.56000,0.42000,-70.61000,-20.94000,26976.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.21000,-0.98000,0.00000,-0.56000,0.42000,-67.49000,-18.52000,18200.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.20000,-0.53000,0.00000,-0.56000,0.41000,-67.49000,-18.52000,9412.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.20000,-0.14000,0.00000,-0.57000,0.40000,-69.02000,-16.24000,688.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.19000,-0.22000,0.00000,-0.57000,0.40000,-69.02000,-16.24000,-7964.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.19000,-0.11000,0.00000,-0.57000,0.40000,-73.87000,-13.87000,-16724.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.19000,-0.11000,0.00000,-0.57000,0.40000,-73.87000,-13.87000,-25504.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.18000,-0.33000,0.00000,-0.57000,0.40000,-77.63000,-11.51000,31236.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.16000,-1.12000,0.00000,-0.57000,0.39000,-77.63000,-11.51000,22480.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.13000,-1.79000,0.00000,-0.58000,0.38000,-65.42000,-9.35000,13652.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.13000,-0.20000,0.00000,-0.59000,0.36000,-65.42000,-9.35000,4924.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.11000,-1.00000,0.00000,-0.59000,0.36000,-76.14000,-7.37000,-3784.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.10000,-0.42000,0.00000,-0.59000,0.35000,-76.14000,-7.37000,-12464.00000,,,,,,,,,,,,,,,,
0.71000,0.34000,0.10000,-0.17000,0.00000,-0.59000,0.35000,-75.24000,-5.44000,-21240.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,0.08000,-0.98000,0.00000,-0.59000,0.34000,-75.24000,-5.44000,-29964.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,0.05000,-1.78000,0.00000,-0.60000,0.33000,-68.02000,-3.56000,26872.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,0.03000,-1.34000,0.00000,-0.61000,0.31000,-68.02000,-3.56000,18112.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,0.02000,-0.45000,0.00000,-0.62000,0.30000,-60.56000,-2.04000,9320.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,0.01000,-0.42000,0.00000,-0.62000,0.30000,-60.56000,-2.04000,680.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.00000,-0.78000,0.00000,-0.62000,0.29000,-70.09000,-0.36000,-8032.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.03000,-1.26000,0.00000,-0.62000,0.29000,-70.09000,-0.36000,-16692.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.04000,-0.67000,0.00000,-0.63000,0.28000,-58.87000,1.14000,-25460.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.04000,-0.11000,0.00000,-0.63000,0.27000,-58.87000,1.14000,31364.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.06000,-0.89000,0.00000,-0.63000,0.27000,-72.31000,2.70000,22664.00000,,,,,,,,,,,,,,,,
0.70000,0.34000,-0.07000,-0.56000,0.00000,-0.63000,0.26000,-72.31000,2.70000,13860.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.08000,-0.56000,0.00000,-0.64000,0.26000,-68.80000,4.18000,5144.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.08000,-0.22000,0.00000,-0.64000,0.26000,-68.80000,4.18000,-3532.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.09000,-0.45000,0.00000,-0.64000,0.26000,-74.32000,5.69000,-12212.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.10000,-0.50000,0.00000,-0.64000,0.25000,-74.32000,5.69000,-20944.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.11000,-0.45000,0.00000,-0.64000,0.25000,-72.65000,7.18000,-29652.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.14000,-1.59000,0.00000,-0.64000,0.25000,-72.65000,7.18000,27140.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.15000,-0.86000,0.00000,-0.64000,0.25000,-57.18000,8.69000,18288.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.16000,-0.25000,0.00000,-1.99000,-2.46000,-57.18000,8.69000,9544.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.16000,-0.25000,0.00000,-1.98000,-2.45000,-91.68000,-30.36000,864.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.17000,-0.56000,0.00000,-1.98000,-2.45000,-91.68000,-30.36000,-7880.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.17000,0.00000,0.00000,-1.97000,-2.43000,-97.27000,-44.80000,-16616.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.17000,0.00000,0.00000,-1.97000,-2.43000,-97.27000,-44.80000,-25252.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.17000,-0.11000,0.00000,-1.97000,-2.43000,-114.11000,-59.40000,31688.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.20000,-1.51000,0.00000,-1.97000,-2.43000,-114.11000,-59.40000,22716.00000,,,,,,,,,,,,,,,,
0.69000,0.34000,-0.23000,-1.81000,0.00000,-1.96000,-2.40000,-103.15000,-73.53000,13924.00000,,,,,,,,,,,,,,,,
0.68000,0.34000,-0.27000,-2.18000,0.00000,-1.96000,-2.37000,-103.15000,-73.53000,5032.00000,,,,,,,,,,,,,,,,
0.68000,0.34000,-0.32000,-2.54000,0.00000,-1.99000,-2.35000,-96.32000,-87.17000,-3788.00000,,,,,,,,,,,,,,,,
0.68000,0.34000,-0.36000,-2.12000,0.00000,-2.06000,-2.34000,-96.32000,-87.17000,-12572.00000,,,,,,,,,,,,,,,,
0.68000,0.35000,-0.39000,-2.09000,0.00000,-2.14000,-2.34000,-98.37000,-101.15000,-21480.00000,,,,,,,,,,,,,,,,
0.67000,0.35000,-0.42000,-1.67000,-0.31000,-2.20000,-2.29000,-98.37000,-101.15000,-30448.00000,,,,,,,,,,,,,,,,
0.67000,0.35000,-0.44000,-1.90000,-0.95000,-2.07000,-2.09000,-104.05000,-106.76000,25024.00000,,,,,,,,,,,,,,,,
0.67000,0.35000,-0.44000,-1.81000,-1.59000,-1.47000,-1.56000,-104.05000,-106.76000,14948.00000,,,,,,,,,,,,,,,,
0.66000,0.35000,-0.45000,-2.51000,-2.01000,-0.64000,-1.12000,-82.99000,-83.69000,4856.00000,,,,,,,,,,,,,,,,
0.66000,0.35000,-0.45000,-1.90000,-1.78000,0.10000,-0.72000,-82.99000,-83.69000,-4076.00000,,,,,,,,,,,,,,,,
0.66000,0.35000,-0.46000,-1.84000,-1.37000,0.33000,-0.60000,-60.18000,-70.20000,-12968.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,-0.45000,-0.61000,0.44000,-0.55000,-60.18000,-70.20000,-21860.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.45000,-0.55000,-66.68000,-79.87000,-30724.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,-0.06000,0.00000,0.45000,-0.55000,-66.68000,-79.87000,26188.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-67.10000,-88.68000,17416.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-67.10000,-88.68000,8804.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,-0.03000,0.00000,0.46000,-0.55000,-64.87000,-91.97000,216.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-64.87000,-91.97000,-8456.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-62.11000,-95.25000,-17048.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,-0.03000,0.00000,0.46000,-0.55000,-62.11000,-95.25000,-25676.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-58.93000,-98.54000,31072.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-58.93000,-98.54000,22452.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-56.43000,-101.82000,13840.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-56.43000,-101.82000,5172.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-53.68000,-105.11000,-3436.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-53.68000,-105.11000,-12072.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-50.93000,-108.40000,-20740.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-50.93000,-108.40000,-29420.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-48.18000,-111.68000,27452.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-48.18000,-111.68000,18788.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-45.42000,-114.97000,10116.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-45.42000,-114.97000,1464.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.46000,0.00000,0.00000,0.46000,-0.55000,-42.67000,-118.26000,-7168.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.45000,0.00000,-0.45000,0.46000,-0.55000,-42.67000,-118.26000,-15756.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.43000,0.00000,-1.34000,0.45000,-0.55000,-40.05000,-114.89000,-24672.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.40000,0.00000,-1.20000,0.42000,-0.56000,-40.05000,-114.89000,32008.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.38000,0.00000,-1.37000,0.38000,-0.58000,-38.39000,-104.62000,23164.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.35000,0.00000,-1.48000,0.32000,-0.61000,-38.39000,-104.62000,14300.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.33000,0.00000,-1.09000,0.23000,-0.65000,-38.39000,-97.83000,5436.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.31000,0.00000,-1.06000,0.13000,-0.70000,-38.39000,-97.83000,-3312.00000,,,,,,,,,,,,,,,,
0.65000,0.36000,-0.30000,0.00000,-0.98000,0.01000,-0.77000,-40.25000,-100.87000,-12100.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,-0.25000,-0.13000,-0.84000,-40.25000,-100.87000,-20912.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-42.92000,-112.71000,-29892.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-42.92000,-112.71000,26964.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-43.94000,-120.15000,18300.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-43.94000,-120.15000,9644.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-44.97000,-125.34000,1020.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-44.97000,-125.34000,-7592.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.17000,-0.86000,-45.99000,-130.53000,-16236.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,-0.06000,-0.17000,-0.86000,-45.99000,-130.53000,-24888.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,-0.25000,-0.18000,-0.87000,-47.15000,-134.95000,31636.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.22000,-0.89000,-47.15000,-134.95000,22812.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.29000,0.00000,0.00000,-0.22000,-0.89000,-48.90000,-141.02000,14152.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.28000,0.00000,-0.14000,-0.22000,-0.89000,-48.90000,-141.02000,5504.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.26000,0.00000,-1.25000,-0.25000,-0.91000,-50.63000,-144.49000,-3264.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.21000,0.00000,-2.62000,-0.52000,-1.05000,-50.63000,-144.49000,-12092.00000,,,,,,,,,,,,,,,,
0.64000,0.36000,-0.15000,0.00000,-3.40000,-1.27000,-1.45000,-67.41000,-120.05000,-21116.00000,,,,,,,,,,,,,,,,
0.63000,0.36000,-0.09000,0.00000,-3.57000,-1.99000,-2.01000,-67.41000,-120.05000,-30116.00000,,,,,,,,,,,,,,,,
0.63000,0.36000,-0.03000,0.00000,-3.10000,-2.19000,-2.26000,-88.79000,-111.00000,26384.00000,,,,,,,,,,,,,,,,
0.63000,0.36000,0.01000,-0.11000,-2.40000,-2.18000,-2.32000,-88.79000,-111.00000,17484.00000,,,,,,,,,,,,,,,,
0.62000,0.36000,0.05000,-0.06000,-2.18000,-2.16000,-2.34000,-99.77000,-121.88000,8536.00000,,,,,,,,,,,,,,,,
0.62000,0.36000,0.08000,-0.39000,-2.12000,-2.12000,-2.34000,-99.77000,-121.88000,-360.00000,,,,,,,,,,,,,,,,
0.62000,0.36000,0.11000,-0.84000,-2.29000,-2.10000,-2.34000,-106.97000,-125.68000,-9284.00000,,,,,,,,,,,,,,,,
0.61000,0.36000,0.14000,-0.95000,-2.59000,-2.09000,-2.34000,-106.97000,-125.68000,-18320.00000,,,,,,,,,,,,,,,,
0.61000,0.36000,0.15000,-1.59000,-2.54000,-2.09000,-2.34000,-108.80000,-119.88000,-28400.00000,,,,,,,,,,,,,,,,
0.60000,0.36000,0.16000,-2.59000,-2.79000,-2.13000,-2.34000,-108.80000,-119.88000,27028.00000,,,,,,,,,,,,,,,,
0.60000,0.36000,0.15000,-2.87000,-2.73000,-2.19000,-2.31000,-92.50000,-115.04000,17936.00000,,,,,,,,,,,,,,,,
0.59000,0.36000,0.16000,-2.73000,-2.90000,-1.91000,-1.93000,-92.50000,-115.04000,8912.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.16000,-2.40000,-2.82000,-0.27000,-0.92000,-59.16000,-89.59000,-44.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.18000,-1.28000,-2.20000,0.36000,-0.59000,-59.16000,-89.59000,-8896.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.20000,-0.50000,-1.81000,0.46000,-0.55000,-55.21000,-82.61000,-17780.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.22000,-0.25000,-0.89000,0.48000,-0.54000,-55.21000,-82.61000,-26664.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.22000,0.00000,-0.42000,0.49000,-0.54000,-59.81000,-92.25000,30012.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,-0.17000,0.49000,-0.54000,-59.81000,-92.25000,21248.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,0.00000,0.48000,-0.54000,-59.18000,-101.04000,12472.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,0.00000,0.48000,-0.54000,-59.18000,-101.04000,3828.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,0.00000,0.48000,-0.54000,-56.27000,-105.80000,-4784.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,0.00000,0.48000,-0.54000,-56.27000,-105.80000,-13392.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,0.00000,0.48000,-0.54000,-53.37000,-109.06000,-22036.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.23000,0.00000,-0.20000,0.48000,-0.54000,-53.37000,-109.06000,-30684.00000,,,,,,,,,,,,,,,,
0.58000,0.36000,0.25000,0.00000,-0.95000,0.48000,-0.54000,-50.47000,-109.39000,26016.00000,,,,,,,,,,,,,,,,
0.57000,0.36000,0.26000,0.00000,-0.81000,0.48000,-0.54000,-50.47000,-109.39000,17192.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.28000,0.00000,-1.00000,0.48000,-0.54000,-47.64000,-102.29000,8344.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.30000,0.00000,-1.31000,0.48000,-0.54000,-47.64000,-102.29000,-424.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.33000,0.00000,-1.45000,0.47000,-0.54000,-44.87000,-93.18000,-9188.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.35000,0.00000,-0.86000,0.47000,-0.55000,-44.87000,-93.18000,-17960.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,-0.56000,0.47000,-0.55000,-42.11000,-95.29000,-26748.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,0.00000,0.47000,-0.55000,-42.11000,-95.29000,30008.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,0.00000,0.47000,-0.55000,-39.33000,-106.35000,21384.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,0.00000,0.47000,-0.55000,-39.33000,-106.35000,12732.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,0.00000,0.47000,-0.55000,-36.53000,-109.63000,4056.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.36000,0.00000,-0.14000,0.47000,-0.55000,-36.53000,-109.63000,-4548.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.38000,0.00000,-1.06000,0.47000,-0.55000,-33.74000,-110.81000,-13340.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.39000,0.00000,-0.95000,0.46000,-0.55000,-33.74000,-110.81000,-22212.00000,,,,,,,,,,,,,,,,
0.57000,0.35000,0.41000,0.00000,-0.81000,0.46000,-0.55000,-31.00000,-101.13000,-31052.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.42000,0.00000,-0.78000,0.46000,-0.55000,-31.00000,-101.13000,25656.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.44000,0.00000,-1.09000,0.46000,-0.55000,-28.25000,-101.24000,16828.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,-0.53000,0.46000,-0.55000,-28.25000,-101.24000,7984.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-25.49000,-103.60000,-788.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-25.49000,-103.60000,-9348.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-22.73000,-111.66000,-17956.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-22.73000,-111.66000,-26612.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-19.97000,-114.94000,30272.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-19.97000,-114.94000,21612.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,0.00000,0.46000,-0.55000,-17.21000,-118.23000,12968.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.45000,0.00000,-0.03000,0.46000,-0.55000,-17.21000,-118.23000,4308.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,-0.22000,0.46000,-0.55000,-14.45000,-121.09000,-4452.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-14.45000,-121.09000,-13232.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-11.69000,-124.63000,-21872.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-11.69000,-124.63000,-30544.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-8.93000,-127.92000,26336.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-8.93000,-127.92000,17716.00000,,,,,,,,,,,,,,,,
0.56000,0.35000,0.46000,0.00000,0.00000,0.46000,-0.55000,-6.17000,-131.20000,9104.00000,,,,,,,,,,,,,,,,
