X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.75000,0.45000,0.74000,-2.62000,-2.29000,-2.69000,-2.31000,-87.17000,-91.41000
0.74000,0.44000,0.73000,-2.62000,-2.26000,-2.70000,-2.32000,-87.17000,-91.41000
0.74000,0.44000,0.72000,-2.62000,-2.20000,-2.71000,-2.33000,-88.58000,-92.80000
0.73000,0.43000,0.72000,-2.68000,-2.17000,-2.72000,-2.35000,-88.58000,-92.80000
0.73000,0.43000,0.71000,-2.73000,-2.17000,-2.74000,-2.38000,-88.78000,-95.20000
0.73000,0.43000,0.70000,-2.73000,-2.31000,-2.77000,-2.41000,-88.78000,-95.20000
0.72000,0.42000,0.69000,-2.79000,-2.42000,-2.77000,-2.42000,-88.85000,-95.02000
0.72000,0.42000,0.69000,-2.79000,-2.51000,-2.78000,-2.43000,-88.85000,-95.02000
0.71000,0.42000,0.68000,-2.84000,-2.51000,-2.76000,-2.41000,-88.13000,-92.56000
0.71000,0.41000,0.67000,-2.84000,-2.42000,-2.75000,-2.40000,-88.13000,-92.56000
0.70000,0.41000,0.66000,-2.87000,-2.31000,-2.74000,-2.38000,-86.86000,-92.84000
0.70000,0.40000,0.65000,-2.81000,-2.29000,-2.97000,-2.69000,-86.86000,-92.84000
0.69000,0.40000,0.64000,-2.79000,-2.26000,-3.00000,-2.74000,-90.50000,-100.06000
0.69000,0.40000,0.64000,-2.90000,-2.54000,-3.02000,-2.79000,-90.50000,-100.06000
0.68000,0.39000,0.63000,-3.04000,-2.79000,-3.04000,-2.82000,-90.98000,-100.25000
0.68000,0.39000,0.63000,-2.98000,-2.93000,-3.05000,-2.84000,-90.98000,-100.25000
0.67000,0.39000,0.63000,-3.06000,-2.95000,-3.05000,-2.85000,-90.75000,-96.52000
0.67000,0.38000,0.63000,-3.04000,-2.81000,-2.86000,-3.06000,-90.75000,-96.52000
0.66000,0.38000,0.62000,-3.04000,-2.67000,-2.84000,-3.05000,-87.13000,-100.70000
0.66000,0.37000,0.62000,-2.84000,-2.73000,-2.80000,-3.03000,-87.13000,-100.70000
