X,Y,Theta,Wd,We,WdRef,WeRef,PwmD,PwmE
0.98000,0.70000,0.06000,0.00000,-0.03000,-1.06000,-1.34000,-2.93000,-24.70000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-2.93000,-24.70000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-9.44000,-33.08000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-9.44000,-33.08000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-15.85000,-41.15000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-15.85000,-41.15000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-22.26000,-49.23000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-22.26000,-49.23000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-28.67000,-57.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-28.67000,-57.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.07000,-1.35000,-35.08000,-65.38000
0.98000,0.70000,0.06000,-0.03000,0.00000,-1.07000,-1.35000,-35.08000,-65.38000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-40.76000,-73.29000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-40.76000,-73.29000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-47.30000,-81.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-47.30000,-81.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-53.59000,-89.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-53.59000,-89.30000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-59.87000,-97.31000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-59.87000,-97.31000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-66.16000,-105.32000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-66.16000,-105.32000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.05000,-1.33000,-72.45000,-113.33000
0.98000,0.70000,0.06000,0.00000,-0.03000,-1.05000,-1.33000,-72.45000,-113.33000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.06000,-1.34000,-78.90000,-121.01000
0.98000,0.70000,0.06000,-0.03000,0.00000,-1.06000,-1.34000,-78.90000,-121.01000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.04000,-1.33000,-84.52000,-129.14000
0.98000,0.70000,0.06000,0.00000,0.00000,-1.04000,-1.33000,-84.52000,-129.14000
0.98000,0.70000,0.06000,-0.20000,0.00000,-1.04000,-1.33000,-91.00000,-137.12000
0.98000,0.70000,0.03000,-1.67000,-0.03000,-0.90000,-1.26000,-91.00000,-137.12000
0.98000,0.70000,-0.01000,-2.48000,-0.11000,-0.04000,-0.80000,-57.18000,-136.67000
0.97000,0.70000,0.01000,-1.56000,-2.93000,0.40000,-0.57000,-57.18000,-136.67000
0.97000,0.70000,0.09000,-0.36000,-4.60000,0.41000,-0.57000,-42.33000,-94.33000
0.96000,0.70000,0.16000,0.00000,-4.07000,0.16000,-0.69000,-42.33000,-94.33000
0.96000,0.70000,0.22000,0.00000,-3.15000,-0.65000,-1.12000,-69.77000,-71.33000
0.96000,0.70000,0.25000,-0.03000,-1.95000,-1.76000,-1.77000,-69.77000,-71.33000
0.95000,0.70000,0.26000,-0.75000,-0.89000,-2.05000,-2.07000,-94.23000,-99.60000
0.95000,0.70000,0.25000,-1.87000,-1.53000,-1.97000,-1.99000,-94.23000,-99.60000
0.94000,0.70000,0.24000,-2.84000,-2.40000,-1.42000,-1.53000,-69.39000,-98.57000
0.94000,0.69000,0.25000,-2.31000,-2.68000,-0.27000,-0.91000,-69.39000,-98.57000
0.93000,0.69000,0.27000,-1.45000,-2.82000,0.14000,-0.70000,-36.64000,-68.94000
0.93000,0.69000,0.30000,-0.22000,-1.87000,0.20000,-0.67000,-36.64000,-68.94000
0.93000,0.69000,0.32000,0.00000,-0.75000,0.05000,-0.75000,-54.56000,-69.87000
